dataset,clip_id,frame_id,selected_state,selected_label,observed_candidate_minus_baseline_mm
original_development,Jahr,162,3,m1_alpha_3p0,2.6035423278808594
original_development,Jahr,164,3,m1_alpha_3p0,-14.88385009765625
original_development,Jahr,166,3,m1_alpha_3p0,-0.002544403076171875
original_development,Jahr,168,3,m1_alpha_3p0,-14.742183685302734
original_development,Jahr,170,3,m1_alpha_3p0,3.529796600341797
original_development,Jahr,172,3,m1_alpha_3p0,-1.6568183898925781
original_development,Jahr,174,3,m1_alpha_3p0,2.86468505859375
original_development,Jahr,176,3,m1_alpha_3p0,-13.541030883789062
original_development,Jahr,178,3,m1_alpha_3p0,-13.213470458984375
original_development,Jahr,180,3,m1_alpha_3p0,3.346416473388672
original_development,Jahr,182,3,m1_alpha_3p0,-9.41204833984375
original_development,Jahr,184,3,m1_alpha_3p0,5.286411285400391
original_development,Jahr,186,3,m1_alpha_3p0,-11.72344970703125
original_development,Jahr,188,3,m1_alpha_3p0,14.054729461669922
original_development,Jahr,190,3,m1_alpha_3p0,1.3797950744628906
original_development,Jahr,192,3,m1_alpha_3p0,-8.09222412109375
original_development,Jahr,194,3,m1_alpha_3p0,5.780731201171875
original_development,Jahr,196,3,m1_alpha_3p0,1.9804649353027344
original_development,Jahr,198,3,m1_alpha_3p0,-3.225757598876953
original_development,Jahr,200,3,m1_alpha_3p0,11.918895721435547
original_development,Jahr,202,3,m1_alpha_3p0,-7.671649932861328
original_development,Jahr,204,3,m1_alpha_3p0,7.1182403564453125
original_development,Jahr,206,3,m1_alpha_3p0,-4.137126922607422
original_development,Jahr,208,3,m1_alpha_3p0,5.5202789306640625
original_development,Jahr,210,3,m1_alpha_3p0,-1.4776725769042969
original_development,Jahr,212,3,m1_alpha_3p0,-6.094158172607422
original_development,Jahr,214,3,m1_alpha_3p0,8.979316711425781
original_development,Jahr,216,3,m1_alpha_3p0,-5.9318389892578125
original_development,Jahr,218,3,m1_alpha_3p0,-6.88963508605957
original_development,Jahr,220,3,m1_alpha_3p0,7.046913146972656
original_development,Jahr,222,3,m1_alpha_3p0,-10.339653015136719
original_development,Jahr,224,3,m1_alpha_3p0,9.890422821044922
original_development,Jahr,226,3,m1_alpha_3p0,-4.441394805908203
original_development,Jahr,228,3,m1_alpha_3p0,4.2718505859375
original_development,Jahr,230,3,m1_alpha_3p0,-10.897525787353516
original_development,Jahr,232,3,m1_alpha_3p0,4.689579010009766
original_development,Jahr,234,3,m1_alpha_3p0,-12.851425170898438
original_development,Jahr,236,3,m1_alpha_3p0,-11.752803802490234
original_development,Jahr,238,3,m1_alpha_3p0,6.387836456298828
original_development,Jahr,240,3,m1_alpha_3p0,-13.429859161376953
original_development,Lesen,153,0,legacy_a1_ensemble_hamer_fallback,0.0
original_development,Lesen,155,0,legacy_a1_ensemble_hamer_fallback,0.0
original_development,Lesen,157,0,legacy_a1_ensemble_hamer_fallback,0.0
original_development,Lesen,159,0,legacy_a1_ensemble_hamer_fallback,0.0
original_development,Lesen,161,0,legacy_a1_ensemble_hamer_fallback,0.0
original_development,Lesen,163,0,legacy_a1_ensemble_hamer_fallback,0.0
original_development,Lesen,165,0,legacy_a1_ensemble_hamer_fallback,0.0
original_development,Lesen,167,0,legacy_a1_ensemble_hamer_fallback,0.0
original_development,Lesen,169,0,legacy_a1_ensemble_hamer_fallback,0.0
original_development,Lesen,171,0,legacy_a1_ensemble_hamer_fallback,0.0
original_development,Lesen,173,0,legacy_a1_ensemble_hamer_fallback,0.0
original_development,Lesen,175,0,legacy_a1_ensemble_hamer_fallback,0.0
original_development,Lesen,177,0,legacy_a1_ensemble_hamer_fallback,0.0
original_development,Lesen,179,0,legacy_a1_ensemble_hamer_fallback,0.0
original_development,Lesen,181,0,legacy_a1_ensemble_hamer_fallback,0.0
original_development,Lesen,183,0,legacy_a1_ensemble_hamer_fallback,0.0
original_development,Lesen,185,0,legacy_a1_ensemble_hamer_fallback,0.0
original_development,Lesen,187,0,legacy_a1_ensemble_hamer_fallback,0.0
original_development,Lesen,189,0,legacy_a1_ensemble_hamer_fallback,0.0
original_development,Lesen,191,0,legacy_a1_ensemble_hamer_fallback,0.0
original_development,Lesen,193,0,legacy_a1_ensemble_hamer_fallback,0.0
original_development,Lesen,195,0,legacy_a1_ensemble_hamer_fallback,0.0
original_development,Lesen,197,0,legacy_a1_ensemble_hamer_fallback,0.0
original_development,Lesen,199,0,legacy_a1_ensemble_hamer_fallback,0.0
original_development,Lesen,201,0,legacy_a1_ensemble_hamer_fallback,0.0
original_development,Lesen,203,0,legacy_a1_ensemble_hamer_fallback,0.0
original_development,Lesen,205,0,legacy_a1_ensemble_hamer_fallback,0.0
original_development,Lesen,207,0,legacy_a1_ensemble_hamer_fallback,0.0
original_development,Lesen,209,0,legacy_a1_ensemble_hamer_fallback,0.0
original_development,Lesen,211,0,legacy_a1_ensemble_hamer_fallback,0.0
original_development,Lesen,213,0,legacy_a1_ensemble_hamer_fallback,0.0
original_development,Muell,116,3,m1_alpha_3p0,-1.6366195678710938
original_development,Muell,118,3,m1_alpha_3p0,-0.9491500854492188
original_development,Muell,120,3,m1_alpha_3p0,-13.370582580566406
original_development,Muell,122,3,m1_alpha_3p0,-2.0350074768066406
original_development,Muell,124,3,m1_alpha_3p0,5.811046600341797
original_development,Muell,126,3,m1_alpha_3p0,-1.4472084045410156
original_development,Muell,128,3,m1_alpha_3p0,-15.358722686767578
original_development,Muell,130,3,m1_alpha_3p0,10.557254791259766
original_development,Muell,132,3,m1_alpha_3p0,-12.227537155151367
original_development,Muell,134,3,m1_alpha_3p0,11.072826385498047
original_development,Muell,136,3,m1_alpha_3p0,11.431507110595703
original_development,Muell,138,3,m1_alpha_3p0,-11.680416107177734
original_development,Muell,140,3,m1_alpha_3p0,-11.923973083496094
original_development,Muell,142,3,m1_alpha_3p0,7.081226348876953
original_development,Muell,144,3,m1_alpha_3p0,-11.95119857788086
original_development,Nebel,118,0,legacy_a1_ensemble_hamer_fallback,0.0
original_development,Nebel,120,0,legacy_a1_ensemble_hamer_fallback,0.0
original_development,Nebel,122,0,legacy_a1_ensemble_hamer_fallback,0.0
original_development,Nebel,124,0,legacy_a1_ensemble_hamer_fallback,0.0
original_development,Nebel,126,0,legacy_a1_ensemble_hamer_fallback,0.0
original_development,Nebel,128,0,legacy_a1_ensemble_hamer_fallback,0.0
original_development,Nebel,130,0,legacy_a1_ensemble_hamer_fallback,0.0
original_development,Nebel,132,0,legacy_a1_ensemble_hamer_fallback,0.0
original_development,Nebel,134,0,legacy_a1_ensemble_hamer_fallback,0.0
original_development,Nebel,136,0,legacy_a1_ensemble_hamer_fallback,0.0
original_development,Nebel,138,0,legacy_a1_ensemble_hamer_fallback,0.0
original_development,Nebel,140,0,legacy_a1_ensemble_hamer_fallback,0.0
original_development,Nebel,142,0,legacy_a1_ensemble_hamer_fallback,0.0
original_development,Nebel,144,0,legacy_a1_ensemble_hamer_fallback,0.0
original_development,Nebel,146,0,legacy_a1_ensemble_hamer_fallback,0.0
original_development,Nebel,148,0,legacy_a1_ensemble_hamer_fallback,0.0
original_development,Nebel,150,0,legacy_a1_ensemble_hamer_fallback,0.0
original_development,Nebel,152,0,legacy_a1_ensemble_hamer_fallback,0.0
original_development,Nebel,154,0,legacy_a1_ensemble_hamer_fallback,0.0
original_development,Nebel,156,0,legacy_a1_ensemble_hamer_fallback,0.0
original_development,Nebel,158,0,legacy_a1_ensemble_hamer_fallback,0.0
original_development,Nebel,160,0,legacy_a1_ensemble_hamer_fallback,0.0
original_development,Nebel,162,0,legacy_a1_ensemble_hamer_fallback,0.0
original_development,Nebel,164,0,legacy_a1_ensemble_hamer_fallback,0.0
original_development,Nebel,166,0,legacy_a1_ensemble_hamer_fallback,0.0
original_development,Nebel,168,0,legacy_a1_ensemble_hamer_fallback,0.0
original_development,Nebel,170,0,legacy_a1_ensemble_hamer_fallback,0.0
original_development,Nebel,172,0,legacy_a1_ensemble_hamer_fallback,0.0
original_development,Nebel,174,0,legacy_a1_ensemble_hamer_fallback,0.0
original_development,Nebel,176,0,legacy_a1_ensemble_hamer_fallback,0.0
original_development,Nebel,178,0,legacy_a1_ensemble_hamer_fallback,0.0
original_development,Nebel,180,0,legacy_a1_ensemble_hamer_fallback,0.0
original_development,Nebel,182,0,legacy_a1_ensemble_hamer_fallback,0.0
original_development,Nebel,184,0,legacy_a1_ensemble_hamer_fallback,0.0
original_development,Nebel,186,0,legacy_a1_ensemble_hamer_fallback,0.0
original_development,Nebel,188,0,legacy_a1_ensemble_hamer_fallback,0.0
original_development,Nebel,190,0,legacy_a1_ensemble_hamer_fallback,0.0
original_development,Nebel,192,0,legacy_a1_ensemble_hamer_fallback,0.0
original_development,Nebel,194,0,legacy_a1_ensemble_hamer_fallback,0.0
original_development,Schreiben,121,1,m1_alpha_1p0,-3.090451240539551
original_development,Schreiben,123,1,m1_alpha_1p0,-3.147061347961426
original_development,Schreiben,125,1,m1_alpha_1p0,-3.097379684448242
original_development,Schreiben,127,1,m1_alpha_1p0,-3.235757827758789
original_development,Schreiben,129,1,m1_alpha_1p0,-3.3905773162841797
original_development,Schreiben,131,1,m1_alpha_1p0,-3.3369131088256836
original_development,Schreiben,133,1,m1_alpha_1p0,-0.7083806991577148
original_development,Schreiben,135,1,m1_alpha_1p0,-3.6016035079956055
original_development,Schreiben,137,1,m1_alpha_1p0,-3.7923545837402344
original_development,Schreiben,139,1,m1_alpha_1p0,-1.8969240188598633
original_development,Schreiben,141,1,m1_alpha_1p0,-3.40218448638916
original_development,Schreiben,143,1,m1_alpha_1p0,-3.0275306701660156
original_development,Schreiben,145,1,m1_alpha_1p0,-3.4673938751220703
original_development,Schreiben,147,1,m1_alpha_1p0,-3.1005048751831055
original_development,Schreiben,149,1,m1_alpha_1p0,-3.3762216567993164
original_development,Schreiben,151,1,m1_alpha_1p0,-2.8279905319213867
original_development,Schreiben,153,1,m1_alpha_1p0,-4.028818130493164
original_development,Schreiben,155,1,m1_alpha_1p0,-1.0430679321289062
original_development,Schreiben,157,1,m1_alpha_1p0,-3.3308944702148438
original_development,Schreiben,159,1,m1_alpha_1p0,-2.1068105697631836
original_development,Schreiben,161,1,m1_alpha_1p0,-3.1046228408813477
original_development,Schreiben,163,1,m1_alpha_1p0,-3.8093156814575195
original_development,Schreiben,165,1,m1_alpha_1p0,-0.8584127426147461
original_development,Schreiben,167,1,m1_alpha_1p0,-3.135645866394043
original_development,Schreiben,169,1,m1_alpha_1p0,0.03045368194580078
original_development,Schreiben,171,1,m1_alpha_1p0,-2.7374753952026367
original_development,Schreiben,173,1,m1_alpha_1p0,-2.408571243286133
original_development,Schreiben,175,1,m1_alpha_1p0,-3.137234687805176
original_development,Schreiben,177,1,m1_alpha_1p0,-3.4657859802246094
original_development,Schreiben,179,1,m1_alpha_1p0,-3.3624391555786133
original_development,Schreiben,181,1,m1_alpha_1p0,-3.6667051315307617
original_development,Schreiben,183,1,m1_alpha_1p0,-1.7104310989379883
original_development,Schreiben,185,1,m1_alpha_1p0,-3.3772153854370117
original_development,Schreiben,187,1,m1_alpha_1p0,-3.8635778427124023
original_development,Schreiben,189,1,m1_alpha_1p0,-3.7109079360961914
original_development,Schreiben,191,1,m1_alpha_1p0,-3.6686630249023438
original_development,Schreiben,193,1,m1_alpha_1p0,-3.7718257904052734
original_development,Schreiben,195,1,m1_alpha_1p0,-3.722921371459961
original_development,Schreiben,197,1,m1_alpha_1p0,-3.4024534225463867
original_development,Schreiben,199,1,m1_alpha_1p0,-2.092562675476074
original_development,Schreiben,201,1,m1_alpha_1p0,-2.5727968215942383
original_development,Schreiben,203,1,m1_alpha_1p0,-2.4910173416137695
original_development,Schreiben,205,1,m1_alpha_1p0,-3.127561569213867
original_development,Schreiben,207,1,m1_alpha_1p0,-3.657888412475586
original_development,Schwach,138,1,m1_alpha_1p0,0.7307558059692383
original_development,Schwach,140,1,m1_alpha_1p0,1.0088458061218262
original_development,Schwach,142,1,m1_alpha_1p0,1.0616679191589355
original_development,Schwach,144,1,m1_alpha_1p0,0.9547152519226074
original_development,Schwach,146,1,m1_alpha_1p0,0.7534856796264648
original_development,Schwach,148,1,m1_alpha_1p0,-0.10152482986450195
original_development,Schwach,150,1,m1_alpha_1p0,-0.4221305847167969
original_development,Schwach,152,1,m1_alpha_1p0,-0.7179164886474609
original_development,Schwach,154,1,m1_alpha_1p0,-0.9613523483276367
original_development,Schwach,156,1,m1_alpha_1p0,0.061298370361328125
original_development,Schwach,158,1,m1_alpha_1p0,0.21560096740722656
original_development,Schwach,160,1,m1_alpha_1p0,2.36798095703125
original_development,Schwach,162,1,m1_alpha_1p0,-1.8202400207519531
original_development,Schwach,164,1,m1_alpha_1p0,2.350088119506836
original_development,Schwach,166,1,m1_alpha_1p0,-1.2285232543945312
original_development,Schwach,168,1,m1_alpha_1p0,-0.8432588577270508
original_development,Schwach,170,1,m1_alpha_1p0,-0.7310295104980469
original_development,Schwach,172,1,m1_alpha_1p0,-0.8850593566894531
original_development,Schwach,174,1,m1_alpha_1p0,-0.13339519500732422
original_development,Schwach,176,1,m1_alpha_1p0,-0.8292121887207031
original_development,Schwach,178,1,m1_alpha_1p0,-0.1520233154296875
original_development,Schwach,180,1,m1_alpha_1p0,-0.7981786727905273
original_development,Schwach,182,1,m1_alpha_1p0,-0.651214599609375
original_development,Schwach,184,1,m1_alpha_1p0,-0.7030878067016602
original_development,Schwach,186,1,m1_alpha_1p0,-0.9206228256225586
original_development,reparieren,119,1,m1_alpha_1p0,-1.154353141784668
original_development,reparieren,121,1,m1_alpha_1p0,-1.3754425048828125
original_development,reparieren,123,1,m1_alpha_1p0,-0.6680316925048828
original_development,reparieren,125,1,m1_alpha_1p0,-0.6033802032470703
original_development,reparieren,127,1,m1_alpha_1p0,-0.5424518585205078
original_development,reparieren,129,1,m1_alpha_1p0,-0.8980855941772461
original_development,reparieren,131,1,m1_alpha_1p0,-1.1349048614501953
original_development,reparieren,133,1,m1_alpha_1p0,-0.7317838668823242
original_development,reparieren,135,1,m1_alpha_1p0,-0.8409366607666016
original_development,reparieren,137,1,m1_alpha_1p0,0.4140329360961914
original_development,reparieren,139,1,m1_alpha_1p0,-1.5249109268188477
original_development,reparieren,141,1,m1_alpha_1p0,-0.9290046691894531
original_development,reparieren,143,1,m1_alpha_1p0,-0.8658027648925781
original_development,reparieren,145,1,m1_alpha_1p0,-0.5465230941772461
original_development,reparieren,147,1,m1_alpha_1p0,-0.644993782043457
original_development,reparieren,149,1,m1_alpha_1p0,-0.6185760498046875
original_development,reparieren,151,1,m1_alpha_1p0,-0.9512510299682617
original_development,reparieren,153,1,m1_alpha_1p0,-0.7075691223144531
original_development,reparieren,155,1,m1_alpha_1p0,-1.355229377746582
original_development,reparieren,157,1,m1_alpha_1p0,0.31131935119628906
original_development,reparieren,159,1,m1_alpha_1p0,-1.2968950271606445
original_development,reparieren,161,1,m1_alpha_1p0,-0.5472183227539062
original_test_revealed,Arzt,166,0,legacy_a1_ensemble_hamer_fallback,0.0
original_test_revealed,Arzt,168,0,legacy_a1_ensemble_hamer_fallback,0.0
original_test_revealed,Arzt,170,0,legacy_a1_ensemble_hamer_fallback,0.0
original_test_revealed,Arzt,172,0,legacy_a1_ensemble_hamer_fallback,0.0
original_test_revealed,Arzt,174,0,legacy_a1_ensemble_hamer_fallback,0.0
original_test_revealed,Arzt,176,0,legacy_a1_ensemble_hamer_fallback,0.0
original_test_revealed,Arzt,178,0,legacy_a1_ensemble_hamer_fallback,0.0
original_test_revealed,Arzt,180,0,legacy_a1_ensemble_hamer_fallback,0.0
original_test_revealed,Arzt,182,0,legacy_a1_ensemble_hamer_fallback,0.0
original_test_revealed,Arzt,184,0,legacy_a1_ensemble_hamer_fallback,0.0
original_test_revealed,Arzt,186,0,legacy_a1_ensemble_hamer_fallback,0.0
original_test_revealed,Arzt,188,0,legacy_a1_ensemble_hamer_fallback,0.0
original_test_revealed,Arzt,190,0,legacy_a1_ensemble_hamer_fallback,0.0
original_test_revealed,Arzt,192,0,legacy_a1_ensemble_hamer_fallback,0.0
original_test_revealed,Arzt,194,0,legacy_a1_ensemble_hamer_fallback,0.0
original_test_revealed,Arzt,196,0,legacy_a1_ensemble_hamer_fallback,0.0
original_test_revealed,Arzt,198,0,legacy_a1_ensemble_hamer_fallback,0.0
original_test_revealed,Arzt,200,0,legacy_a1_ensemble_hamer_fallback,0.0
original_test_revealed,Arzt,202,0,legacy_a1_ensemble_hamer_fallback,0.0
original_test_revealed,Arzt,204,0,legacy_a1_ensemble_hamer_fallback,0.0
original_test_revealed,Arzt,206,0,legacy_a1_ensemble_hamer_fallback,0.0
original_test_revealed,Blume,121,1,m1_alpha_1p0,-3.586648941040039
original_test_revealed,Blume,123,1,m1_alpha_1p0,-4.115350723266602
original_test_revealed,Blume,125,1,m1_alpha_1p0,-3.5402822494506836
original_test_revealed,Blume,127,1,m1_alpha_1p0,-2.423358917236328
original_test_revealed,Blume,129,1,m1_alpha_1p0,-3.7450551986694336
original_test_revealed,Blume,131,1,m1_alpha_1p0,1.272592544555664
original_test_revealed,Blume,133,1,m1_alpha_1p0,-3.858384132385254
original_test_revealed,Blume,135,1,m1_alpha_1p0,1.8026533126831055
original_test_revealed,Blume,137,1,m1_alpha_1p0,-4.236498832702637
original_test_revealed,Blume,139,1,m1_alpha_1p0,1.3761405944824219
original_test_revealed,Blume,141,1,m1_alpha_1p0,-3.8162012100219727
original_test_revealed,Blume,143,1,m1_alpha_1p0,-3.9941625595092773
original_test_revealed,Blume,145,1,m1_alpha_1p0,-3.105224609375
original_test_revealed,Blume,147,1,m1_alpha_1p0,1.2215957641601562
original_test_revealed,Blume,149,1,m1_alpha_1p0,-4.058742523193359
original_test_revealed,Blume,151,1,m1_alpha_1p0,2.6613388061523438
original_test_revealed,Blume,153,1,m1_alpha_1p0,-3.822633743286133
original_test_revealed,Blume,155,1,m1_alpha_1p0,-3.0550947189331055
original_test_revealed,Blume,157,1,m1_alpha_1p0,0.17970848083496094
original_test_revealed,Blume,159,1,m1_alpha_1p0,-2.4551467895507812
original_test_revealed,Blume,161,1,m1_alpha_1p0,-3.406064987182617
original_test_revealed,Duenn,156,3,m1_alpha_3p0,-12.052026748657227
original_test_revealed,Duenn,158,3,m1_alpha_3p0,9.908416748046875
original_test_revealed,Duenn,160,3,m1_alpha_3p0,9.739036560058594
original_test_revealed,Duenn,162,3,m1_alpha_3p0,-10.409807205200195
original_test_revealed,Duenn,164,3,m1_alpha_3p0,-10.544845581054688
original_test_revealed,Duenn,166,3,m1_alpha_3p0,9.955337524414062
original_test_revealed,Duenn,168,3,m1_alpha_3p0,5.7704010009765625
original_test_revealed,Duenn,170,3,m1_alpha_3p0,-13.720588684082031
original_test_revealed,Duenn,172,3,m1_alpha_3p0,8.91989517211914
original_test_revealed,Duenn,174,3,m1_alpha_3p0,3.0374755859375
original_test_revealed,Duenn,176,3,m1_alpha_3p0,-3.210338592529297
original_test_revealed,Duenn,178,3,m1_alpha_3p0,3.6490745544433594
original_test_revealed,Duenn,180,3,m1_alpha_3p0,-9.64920425415039
original_test_revealed,Duenn,182,3,m1_alpha_3p0,9.009693145751953
original_test_revealed,Duenn,184,3,m1_alpha_3p0,-12.668792724609375
original_test_revealed,Duenn,186,3,m1_alpha_3p0,4.018962860107422
original_test_revealed,Duenn,188,3,m1_alpha_3p0,11.116680145263672
original_test_revealed,Duenn,190,3,m1_alpha_3p0,-13.631805419921875
original_test_revealed,Duenn,192,3,m1_alpha_3p0,-11.608814239501953
original_test_revealed,Duenn,194,3,m1_alpha_3p0,9.260780334472656
original_test_revealed,Duenn,196,3,m1_alpha_3p0,-10.094013214111328
original_test_revealed,Duenn,198,3,m1_alpha_3p0,7.552940368652344
original_test_revealed,Duenn,200,3,m1_alpha_3p0,-11.368927001953125
original_test_revealed,Einkaufen,142,1,m1_alpha_1p0,-3.752246856689453
original_test_revealed,Einkaufen,144,1,m1_alpha_1p0,-3.3863096237182617
original_test_revealed,Einkaufen,146,1,m1_alpha_1p0,-3.259819984436035
original_test_revealed,Einkaufen,148,1,m1_alpha_1p0,-2.6019363403320312
original_test_revealed,Einkaufen,150,1,m1_alpha_1p0,-2.471376419067383
original_test_revealed,Einkaufen,152,1,m1_alpha_1p0,-1.5696392059326172
original_test_revealed,Einkaufen,154,1,m1_alpha_1p0,-2.18216609954834
original_test_revealed,Einkaufen,156,1,m1_alpha_1p0,-2.2101526260375977
original_test_revealed,Einkaufen,158,1,m1_alpha_1p0,-2.3731651306152344
original_test_revealed,Einkaufen,160,1,m1_alpha_1p0,-2.7193984985351562
original_test_revealed,Einkaufen,162,1,m1_alpha_1p0,-2.7844457626342773
original_test_revealed,Einkaufen,164,1,m1_alpha_1p0,-3.0610790252685547
original_test_revealed,Einkaufen,166,1,m1_alpha_1p0,-2.451939582824707
original_test_revealed,Einkaufen,168,1,m1_alpha_1p0,-3.931333541870117
original_test_revealed,Einkaufen,170,1,m1_alpha_1p0,-2.661910057067871
original_test_revealed,Einkaufen,172,1,m1_alpha_1p0,-3.172330856323242
original_test_revealed,Einkaufen,174,1,m1_alpha_1p0,-2.4358863830566406
original_test_revealed,Einkaufen,176,1,m1_alpha_1p0,-1.9987831115722656
original_test_revealed,Einkaufen,178,1,m1_alpha_1p0,-1.421041488647461
original_test_revealed,Einkaufen,180,1,m1_alpha_1p0,-1.9657697677612305
original_test_revealed,Einkaufen,182,1,m1_alpha_1p0,-2.4628372192382812
original_test_revealed,Empathie,136,1,m1_alpha_1p0,-0.04906940460205078
original_test_revealed,Empathie,138,1,m1_alpha_1p0,-0.9183874130249023
original_test_revealed,Empathie,140,1,m1_alpha_1p0,-2.0137643814086914
original_test_revealed,Empathie,142,1,m1_alpha_1p0,0.4184427261352539
original_test_revealed,Empathie,144,1,m1_alpha_1p0,-0.9389677047729492
original_test_revealed,Empathie,146,1,m1_alpha_1p0,-0.44957923889160156
original_test_revealed,Empathie,148,1,m1_alpha_1p0,1.4055156707763672
original_test_revealed,Empathie,150,1,m1_alpha_1p0,-0.8635053634643555
original_test_revealed,Empathie,152,1,m1_alpha_1p0,-0.4908485412597656
original_test_revealed,Empathie,154,1,m1_alpha_1p0,0.3035917282104492
original_test_revealed,Empathie,156,1,m1_alpha_1p0,0.982813835144043
original_test_revealed,Empathie,158,1,m1_alpha_1p0,0.43711090087890625
original_test_revealed,Empathie,160,1,m1_alpha_1p0,-0.1058797836303711
original_test_revealed,Empathie,162,1,m1_alpha_1p0,0.608036994934082
original_test_revealed,Empathie,164,1,m1_alpha_1p0,0.13100814819335938
original_test_revealed,Empathie,166,1,m1_alpha_1p0,-0.6860980987548828
original_test_revealed,Empathie,168,1,m1_alpha_1p0,1.0863895416259766
original_test_revealed,Empathie,170,1,m1_alpha_1p0,-1.2453279495239258
original_test_revealed,Empathie,172,1,m1_alpha_1p0,1.283193588256836
original_test_revealed,Empathie,174,1,m1_alpha_1p0,1.7214040756225586
original_test_revealed,Empathie,176,1,m1_alpha_1p0,-1.0335617065429688
original_test_revealed,Empathie,178,1,m1_alpha_1p0,1.7520437240600586
original_test_revealed,Empathie,180,1,m1_alpha_1p0,-1.7237176895141602
original_test_revealed,Frisch,137,2,m1_alpha_1p5,1.3524627685546875
original_test_revealed,Frisch,139,2,m1_alpha_1p5,-3.4896678924560547
original_test_revealed,Frisch,141,2,m1_alpha_1p5,-0.7040271759033203
original_test_revealed,Frisch,143,2,m1_alpha_1p5,2.905019760131836
original_test_revealed,Frisch,145,2,m1_alpha_1p5,-0.590022087097168
original_test_revealed,Frisch,147,2,m1_alpha_1p5,-2.1983747482299805
original_test_revealed,Frisch,149,2,m1_alpha_1p5,-0.9273557662963867
original_test_revealed,Frisch,151,2,m1_alpha_1p5,-2.1184492111206055
original_test_revealed,Frisch,153,2,m1_alpha_1p5,-0.905756950378418
original_test_revealed,Frisch,155,2,m1_alpha_1p5,1.5553417205810547
original_test_revealed,Frisch,157,2,m1_alpha_1p5,2.603053092956543
original_test_revealed,Frisch,159,2,m1_alpha_1p5,1.253199577331543
original_test_revealed,Frisch,161,2,m1_alpha_1p5,3.2820749282836914
original_test_revealed,Frisch,163,2,m1_alpha_1p5,0.5958738327026367
original_test_revealed,Frisch,165,2,m1_alpha_1p5,1.3675689697265625
original_test_revealed,Frisch,167,2,m1_alpha_1p5,1.2865142822265625
original_test_revealed,Frisch,169,2,m1_alpha_1p5,0.8971824645996094
original_test_revealed,Frisch,171,2,m1_alpha_1p5,2.9859609603881836
original_test_revealed,Frisch,173,2,m1_alpha_1p5,0.7151165008544922
original_test_revealed,Frisch,175,2,m1_alpha_1p5,2.5647783279418945
original_test_revealed,Frisch,177,2,m1_alpha_1p5,0.35236263275146484
original_test_revealed,Frisch,179,2,m1_alpha_1p5,3.0994033813476562
original_test_revealed,Frisch,181,2,m1_alpha_1p5,0.9122943878173828
original_test_revealed,Frisch,183,2,m1_alpha_1p5,0.8117818832397461
original_test_revealed,Frisch,185,2,m1_alpha_1p5,1.1872644424438477
original_test_revealed,Frisch,187,2,m1_alpha_1p5,1.8212614059448242
original_test_revealed,Froh,126,1,m1_alpha_1p0,-0.4145193099975586
original_test_revealed,Froh,128,1,m1_alpha_1p0,2.6565351486206055
original_test_revealed,Froh,130,1,m1_alpha_1p0,-0.6392631530761719
original_test_revealed,Froh,132,1,m1_alpha_1p0,-1.5546646118164062
original_test_revealed,Froh,134,1,m1_alpha_1p0,4.005562782287598
original_test_revealed,Froh,136,1,m1_alpha_1p0,1.1115188598632812
original_test_revealed,Froh,138,1,m1_alpha_1p0,-2.3271961212158203
original_test_revealed,Froh,140,1,m1_alpha_1p0,2.4920244216918945
original_test_revealed,Froh,142,1,m1_alpha_1p0,-1.8205947875976562
original_test_revealed,Froh,144,1,m1_alpha_1p0,1.5465631484985352
original_test_revealed,Froh,146,1,m1_alpha_1p0,-1.2719554901123047
original_test_revealed,Froh,148,1,m1_alpha_1p0,-0.7924518585205078
original_test_revealed,Froh,150,1,m1_alpha_1p0,-2.3132638931274414
original_test_revealed,Froh,152,1,m1_alpha_1p0,4.766690731048584
original_test_revealed,Froh,154,1,m1_alpha_1p0,0.8496055603027344
original_test_revealed,Froh,156,1,m1_alpha_1p0,0.2766914367675781
original_test_revealed,Froh,158,1,m1_alpha_1p0,0.8871374130249023
original_test_revealed,Froh,160,1,m1_alpha_1p0,1.0619916915893555
original_test_revealed,Froh,162,1,m1_alpha_1p0,-1.2995710372924805
original_test_revealed,Froh,164,1,m1_alpha_1p0,-1.4055147171020508
original_test_revealed,Froh,166,1,m1_alpha_1p0,2.0578203201293945
original_test_revealed,Froh,168,1,m1_alpha_1p0,-1.867020606994629
original_test_revealed,Froh,170,1,m1_alpha_1p0,1.8849258422851562
original_test_revealed,Froh,172,1,m1_alpha_1p0,2.145425796508789
original_test_revealed,Froh,174,1,m1_alpha_1p0,3.1340689659118652
original_test_revealed,Froh,176,1,m1_alpha_1p0,0.46363258361816406
original_test_revealed,Froh,178,1,m1_alpha_1p0,4.693214416503906
original_test_revealed,Froh,180,1,m1_alpha_1p0,-2.0108184814453125
original_test_revealed,Froh,182,1,m1_alpha_1p0,3.439112663269043
original_test_revealed,Froh,184,1,m1_alpha_1p0,-0.7186288833618164
original_test_revealed,Klar,122,3,m1_alpha_3p0,-1.1063995361328125
original_test_revealed,Klar,124,3,m1_alpha_3p0,-15.082611083984375
original_test_revealed,Klar,126,3,m1_alpha_3p0,0.595672607421875
original_test_revealed,Klar,128,3,m1_alpha_3p0,-13.277328491210938
original_test_revealed,Klar,130,3,m1_alpha_3p0,11.031391143798828
original_test_revealed,Klar,132,3,m1_alpha_3p0,-12.886861801147461
original_test_revealed,Klar,134,3,m1_alpha_3p0,11.462806701660156
